Date,Time,Total,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Mean,Vpp
2021-10-01,0100,177,1,47,13,10,63,8,1,5,16,13,0,0,0,75.1,87.8
2021-10-01,0200,171,2,54,12,26,47,7,2,4,7,9,0,0,1,75.3,91.6
2021-10-01,0300,140,1,35,10,12,47,7,0,4,9,13,0,0,2,76,87.3
2021-10-01,0400,169,4,47,22,3,53,10,1,4,7,16,0,0,2,74,88
2021-10-01,0500,286,53,98,27,5,47,12,1,5,15,20,0,0,3,62.3,76
2021-10-01,0600,382,83,169,22,3,52,9,0,3,15,25,0,0,1,67.3,81.6
2021-10-01,0700,314,27,186,23,4,35,9,0,3,14,12,0,0,1,73.6,88.6
2021-10-01,0800,280,28,158,23,5,34,4,0,2,8,17,0,0,1,73.9,86.6
2021-10-01,0900,255,15,146,29,4,28,6,0,3,12,11,0,0,1,69.9,85.4
2021-10-01,1000,309,18,170,36,3,44,13,0,1,15,8,0,0,1,71.2,84.6
2021-10-01,1100,321,30,165,36,6,43,12,0,4,10,11,0,0,4,72.7,89.8
2021-10-01,1200,371,41,183,32,4,60,16,2,8,14,9,0,0,2,73.4,90.4
2021-10-01,1300,378,37,216,25,4,46,12,0,4,22,10,0,0,2,74.2,89.8
2021-10-01,1400,333,22,194,28,6,52,12,0,3,6,8,0,0,2,74.6,92.5
2021-10-01,1500,442,52,223,33,5,71,15,2,8,18,15,0,0,0,69,85
2021-10-01,1600,436,60,225,30,4,55,21,0,11,18,10,0,0,2,71.5,86.1
2021-10-01,1700,423,53,231,39,7,43,19,0,3,14,13,0,0,1,69.6,85.1
2021-10-01,1800,415,49,210,34,3,60,9,1,6,22,17,0,0,4,65.2,79.7
2021-10-01,1900,291,19,156,31,5,36,7,3,2,22,8,0,0,2,67.4,84.8
2021-10-01,2000,277,21,143,22,8,42,7,0,7,16,11,0,0,0,68.7,84.6
2021-10-01,2100,209,13,103,12,4,31,6,0,5,16,18,0,0,1,69,81.2
2021-10-01,2200,154,6,74,15,5,23,3,0,0,14,13,0,0,1,76,89.8
2021-10-01,2300,179,6,68,19,10,44,8,0,1,10,13,0,0,0,74.2,88.6
2021-10-01,07-19,4277,432,2307,368,55,571,148,5,56,173,141,0,0,21,71.4,86.9
2021-10-01,06-22,5436,568,2878,455,75,732,177,8,73,242,203,0,0,25,70.6,86
2021-10-01,06-00,5769,580,3020,489,90,799,188,8,74,266,229,0,0,26,70.9,86.2
2021-10-01,00-00,6929,644,3367,598,154,1109,242,13,98,351,318,0,0,35,70.9,86
2021-10-02,0000,200,2,97,12,10,33,3,1,1,25,16,0,0,0,75.3,94
2021-10-02,0100,166,2,58,10,12,51,4,0,2,9,16,0,0,2,75.5,89.5
2021-10-02,0200,170,2,53,13,32,48,5,0,3,7,7,0,0,0,81.7,95.2
2021-10-02,0300,135,1,47,10,18,40,6,0,2,3,8,0,0,0,79,90.8
2021-10-02,0400,134,4,62,14,6,32,5,0,1,4,6,0,0,0,75.2,88.9
2021-10-02,0500,185,15,91,14,1,42,5,0,1,5,11,0,0,0,65.1,77.4
2021-10-02,0600,316,58,151,26,4,37,8,1,4,17,8,0,0,2,65.6,82.7
2021-10-02,0700,240,23,144,20,1,33,6,0,1,4,7,0,0,1,75.1,88
2021-10-02,0800,268,25,170,20,6,29,5,0,2,1,10,0,0,0,75.8,91.5
2021-10-02,0900,271,51,162,14,3,23,8,0,0,4,5,0,0,1,65.7,86.5
2021-10-02,1000,9,2,7,0,0,0,0,0,0,0,0,0,0,0,18.6,-
2021-10-02,1100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.4,-
2021-10-02,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,1300,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-02,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-02,07-19,791,102,485,54,10,85,19,0,3,9,22,0,0,2,71.3,88.6
2021-10-02,06-22,1107,160,636,80,14,122,27,1,7,26,30,0,0,4,69.6,87.1
2021-10-02,06-00,1107,160,636,80,14,122,27,1,7,26,30,0,0,4,69.6,87.1
2021-10-02,00-00,2097,186,1044,153,93,368,55,2,17,79,94,0,0,6,72.2,88.9
2021-10-03,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1600,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-03,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-03,07-19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-03,06-22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-03,06-00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-03,00-00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-04,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-04,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-04,07-19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-04,06-22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-04,06-00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-04,00-00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13.2,-
2021-10-05,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-05,0900,156,7,86,18,2,25,8,0,1,3,5,0,0,1,73.5,85.6
2021-10-05,1000,317,25,157,38,6,47,17,0,4,14,8,0,0,1,71.3,86
2021-10-05,1100,330,36,151,28,3,64,17,0,2,12,14,0,0,3,70.9,87.1
2021-10-05,1200,373,44,175,36,5,61,16,0,8,12,15,0,0,1,70.8,85.1
2021-10-05,1300,334,23,176,31,5,57,13,0,5,14,10,0,0,0,73.6,87.6
2021-10-05,1400,305,26,160,23,4,50,10,0,10,11,11,0,0,0,72.2,87.9
2021-10-05,1500,400,39,196,34,4,73,18,0,8,10,13,0,0,5,65.7,78.7
2021-10-05,1600,408,55,189,41,6,66,14,0,7,16,10,0,0,4,68.1,84
2021-10-05,1700,390,35,169,31,6,80,15,0,8,24,21,0,0,1,67,83.2
2021-10-05,1800,337,26,168,28,4,51,10,1,8,27,12,0,0,2,65.6,80
2021-10-05,1900,287,14,117,16,5,53,14,0,9,29,30,0,0,0,65.1,76.9
2021-10-05,2000,248,13,93,20,3,55,9,0,5,26,24,0,0,0,66.6,81.4
2021-10-05,2100,211,3,66,15,9,42,11,0,5,30,29,0,0,1,64.5,75.6
2021-10-05,2200,199,2,48,15,7,57,5,0,8,24,32,0,0,1,66,79.7
2021-10-05,2300,201,2,45,15,7,66,15,3,1,29,18,0,0,0,68.4,80.1
2021-10-05,07-19,3350,316,1627,308,45,574,138,1,61,143,119,0,0,18,69.5,84.8
2021-10-05,06-22,4096,346,1903,359,62,724,172,1,80,228,202,0,0,19,68.7,83.9
2021-10-05,06-00,4496,350,1996,389,76,847,192,4,89,281,252,0,0,20,68.6,83.5
2021-10-05,00-00,4496,350,1996,389,76,847,192,4,89,281,252,0,0,20,68.6,83.5
2021-10-06,0000,235,0,35,15,10,87,14,0,8,47,19,0,0,0,61.7,76.9
2021-10-06,0100,204,2,40,11,14,73,9,0,6,29,19,0,0,1,68,84.8
2021-10-06,0200,199,1,56,16,23,67,8,0,5,12,10,0,0,1,78.9,94.9
2021-10-06,0300,155,2,24,14,11,55,12,0,9,16,12,0,0,0,71.3,84.9
2021-10-06,0400,198,4,57,15,5,67,12,0,5,11,22,0,0,0,69.1,84.8
2021-10-06,0500,242,69,57,24,4,35,13,1,4,17,15,0,0,3,70.7,85.7
2021-10-06,0600,332,66,142,21,1,56,11,0,3,13,17,0,0,2,70.5,86.2
2021-10-06,0700,308,21,164,27,6,52,10,0,0,8,19,0,0,1,69.4,83
2021-10-06,0800,270,26,159,17,3,37,7,0,3,9,9,0,0,0,72.2,90.4
2021-10-06,0900,297,21,158,27,2,50,11,0,1,13,13,0,0,1,72.2,86.2
2021-10-06,1000,492,27,272,39,9,74,24,1,9,20,17,0,0,0,49.2,62.8
2021-10-06,1100,388,15,200,30,7,68,24,0,11,17,16,0,0,0,55.9,69.1
2021-10-06,1200,334,32,166,27,5,59,19,0,1,10,13,0,0,2,68,83.8
2021-10-06,1300,300,29,144,38,3,54,14,1,2,8,7,0,0,0,71.1,86.6
2021-10-06,1400,372,28,167,39,4,70,27,0,5,11,21,0,0,0,63.7,75.6
2021-10-06,1500,403,46,208,23,6,71,18,1,6,9,15,0,0,0,62.1,78.2
2021-10-06,1600,387,43,188,36,5,66,6,1,5,20,17,0,0,0,63.6,78.3
2021-10-06,1700,340,42,174,17,3,60,8,0,5,16,13,0,0,2,67.9,82.2
2021-10-06,1800,355,27,166,30,4,63,13,1,8,21,16,0,0,6,64.4,78.9
2021-10-06,1900,305,12,135,21,3,61,19,0,8,24,18,0,0,4,64.6,78.7
2021-10-06,2000,253,8,98,20,6,50,9,0,6,30,26,0,0,0,67,83
2021-10-06,2100,215,4,73,15,3,50,5,0,10,31,22,0,0,2,66.7,82.4
2021-10-06,2200,220,2,59,11,6,54,10,0,8,38,32,0,0,0,66.2,80.4
2021-10-06,2300,200,3,48,23,6,62,8,0,5,17,28,0,0,0,68.9,84.3
2021-10-06,07-19,4246,357,2166,350,57,724,181,5,56,162,176,0,0,12,63.9,80.1
2021-10-06,06-22,5351,447,2614,427,70,941,225,5,83,260,259,0,0,20,64.6,80.6
2021-10-06,06-00,5771,452,2721,461,82,1057,243,5,96,315,319,0,0,20,64.8,80.8
2021-10-06,00-00,7004,530,2990,556,149,1441,311,6,133,447,416,0,0,25,65.7,81.7
2021-10-07,0000,187,0,34,12,10,63,12,0,7,26,23,0,0,0,68.4,80.2
2021-10-07,0100,184,0,21,24,13,81,11,0,5,16,13,0,0,0,69.5,84.1
2021-10-07,0200,166,1,32,17,20,63,9,0,1,10,13,0,0,0,71.7,85.9
2021-10-07,0300,178,3,33,13,18,72,11,0,5,9,13,0,0,1,72.3,83.1
2021-10-07,0400,180,6,50,17,5,55,11,1,1,20,14,0,0,0,69,85.4
2021-10-07,0500,282,61,91,26,4,49,15,0,4,12,16,0,0,4,67.9,83.3
2021-10-07,0600,369,58,165,26,1,55,13,0,6,13,29,0,0,3,71.1,86.9
2021-10-07,0700,326,26,189,32,2,42,5,0,4,8,17,0,0,1,74.4,89.1
2021-10-07,0800,269,23,148,19,5,47,7,0,0,6,14,0,0,0,73.3,88.5
2021-10-07,0900,291,19,167,23,3,40,17,0,2,9,11,0,0,0,76.1,92.7
2021-10-07,1000,296,25,162,31,5,33,14,0,1,13,11,0,0,1,73.3,87.5
2021-10-07,1100,351,28,193,23,6,58,14,0,3,10,13,0,0,3,71.4,85.5
2021-10-07,1200,353,31,184,32,4,62,15,0,6,10,8,0,0,1,71.2,86
2021-10-07,1300,364,31,196,29,2,57,14,0,3,18,12,0,0,2,72.1,89
2021-10-07,1400,367,26,203,29,7,57,12,0,5,16,11,0,0,1,71.5,85.7
2021-10-07,1500,404,50,219,31,3,49,12,0,9,16,14,0,0,1,70.6,86.8
2021-10-07,1600,460,56,251,24,6,64,8,1,6,24,17,0,0,3,69.3,84.1
2021-10-07,1700,217,22,113,14,4,30,9,0,2,12,8,0,0,3,68.6,83.9
2021-10-07,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-07,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-07,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-07,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-07,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-07,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-07,07-19,3698,337,2025,287,47,539,127,1,41,142,136,0,0,16,71.9,87.1
2021-10-07,06-22,4067,395,2190,313,48,594,140,1,47,155,165,0,0,19,71.8,87.1
2021-10-07,06-00,4067,395,2190,313,48,594,140,1,47,155,165,0,0,19,71.8,87.1
2021-10-07,00-00,5244,466,2451,422,118,977,209,2,70,248,257,0,0,24,71.3,86.2
2021-10-08,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,06-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-08,00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,06-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-09,00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,06-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-10,00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,06-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-11,00-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,0900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
2021-10-12,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
